date_hour,BIOMASS,FOSSIL_GAS,FOSSIL_HARD_COAL,FOSSIL_OIL,HYDRO_PUMPED_STORAGE,HYDRO_RUN_OF_RIVER_AND_POUNDAGE,HYDRO_WATER_RESERVOIR,NUCLEAR,SOLAR,WASTE,WIND_ONSHORE,TOTAL
2019-03-29 21:00:00,321,6470,252,353,1413,5068,2729,48511,0,223,1817,67157
2019-03-29 22:00:00,321,6463,189,178,817,4676,2072,48513,0,222,2024,65475
2019-03-29 23:00:00,321,6494,132,179,971,4375,1546,48480,0,223,2210,64931
2019-03-30 00:00:00,323,4981,55,180,991,4268,1798,48196,0,223,2309,63324
2019-03-30 01:00:00,323,3493,5,180,906,4217,1511,48029,0,223,2384,61271
2019-03-30 02:00:00,323,3158,8,180,701,4085,1121,47918,0,224,2561,60279
2019-03-30 03:00:00,322,3206,11,178,285,3825,943,47770,0,224,2673,59437
2019-03-30 04:00:00,323,3234,13,177,-539,3695,805,47952,0,224,2711,58595
2019-03-30 05:00:00,323,3243,13,177,-630,3715,1105,48149,0,223,2702,59020
2019-03-30 06:00:00,323,3212,12,177,-253,3890,1008,48127,262,223,2653,59634
2019-03-30 07:00:00,322,3156,12,179,235,4047,1028,48045,755,223,2598,60600
2019-03-30 08:00:00,322,3203,12,180,622,4076,1070,48042,2228,221,2194,62170
2019-03-30 09:00:00,322,3179,13,180,-340,4018,1067,47553,3900,222,1738,61852
2019-03-30 10:00:00,321,3127,13,181,-1452,3825,812,47322,5083,222,1524,60978
2019-03-30 11:00:00,321,2903,13,181,-1844,3502,509,47350,5766,222,1382,60305
2019-03-30 12:00:00,321,2817,13,181,-1788,3337,587,46546,6028,222,1322,59586
2019-03-30 13:00:00,319,2779,13,181,-1927,3127,462,46199,6000,222,1336,58711
2019-03-30 14:00:00,319,2781,13,181,-1872,3055,569,45553,5636,222,1381,57838
2019-03-30 15:00:00,320,2785,13,178,-1401,3086,904,45649,4801,221,1413,57969
2019-03-30 16:00:00,318,2785,15,178,-1477,3200,835,46639,3532,220,1370,57615
2019-03-30 17:00:00,310,2799,17,178,-599,3626,1005,47129,1944,221,1241,57871
2019-03-30 18:00:00,321,3279,17,177,381,4155,1525,47545,612,221,1061,59294
2019-03-30 19:00:00,321,3586,16,179,1792,4701,2804,48109,231,221,1032,62992
2019-03-30 20:00:00,322,3636,16,181,2293,4798,2808,48096,0,222,1073,63445
2019-03-30 21:00:00,322,3561,16,181,1515,4759,1788,48141,0,222,1114,61619
2019-03-30 22:00:00,324,3384,16,180,1228,4719,1608,48107,0,223,1114,60903
2019-03-30 23:00:00,323,3580,16,180,1375,4249,1612,47885,0,223,1129,60572
2019-03-31 00:00:00,323,3358,16,180,110,3720,842,47797,0,224,1171,57741
2019-03-31 03:00:00,312,3031,16,178,-1114,3414,784,46753,0,224,1187,54785
2019-03-31 04:00:00,309,2665,16,177,-886,3442,718,45298,0,225,1200,53164
2019-03-31 05:00:00,309,2669,16,176,-1160,3478,622,45368,0,224,1200,52902
2019-03-31 06:00:00,309,2658,16,176,-1331,3324,529,45232,0,222,1237,52372
2019-03-31 07:00:00,308,2662,15,178,-1235,3271,579,45164,264,221,1315,52742
2019-03-31 08:00:00,307,2604,14,180,-1376,3344,643,44854,788,222,1434,53014
2019-03-31 09:00:00,300,2584,12,180,-1417,3496,574,45039,2269,221,1416,54674
2019-03-31 10:00:00,305,2556,12,181,-1680,3405,619,43994,3836,219,1222,54669
2019-03-31 11:00:00,306,2531,12,180,-1914,3304,678,42905,4954,215,1350,54521
2019-03-31 12:00:00,306,2503,12,180,-2078,3187,509,43129,5652,213,1629,55242
2019-03-31 13:00:00,315,2489,12,180,-2155,3031,327,41908,5917,212,1984,54220
2019-03-31 14:00:00,316,2477,12,179,-2084,2837,190,39590,5807,212,2263,51799
2019-03-31 15:00:00,319,2462,15,181,-2080,2710,249,39000,5386,213,2525,50980
2019-03-31 16:00:00,319,2461,17,181,-2006,2855,192,38604,4510,213,2978,50324
2019-03-31 17:00:00,319,2484,17,181,-1748,2974,359,39992,3307,212,3405,51502
2019-03-31 18:00:00,319,2492,17,181,-1351,3374,945,42430,1819,213,3713,54152
2019-03-31 19:00:00,320,2540,17,179,325,3930,1414,45123,597,208,3798,58451
2019-03-31 20:00:00,320,2572,17,177,1148,4237,1894,45775,231,216,4192,60779
2019-03-31 21:00:00,320,2582,16,177,1122,4060,1640,45947,0,213,5099,61176
2019-03-31 22:00:00,321,2594,16,177,576,4003,1370,45769,0,214,5835,60875
2019-03-31 23:00:00,321,2600,16,173,441,4001,1617,45698,0,173,5996,61036
2019-04-01 00:00:00,321,2550,16,155,-415,3843,1222,45800,0,172,5759,59423
2019-04-01 01:00:00,322,2544,16,146,-823,3676,666,45576,0,166,5441,57730
2019-04-01 02:00:00,322,832,16,145,-1043,3476,587,45848,0,163,5089,55435
2019-04-01 03:00:00,322,847,16,145,-1453,3493,388,45863,0,168,4738,54527
2019-04-01 04:00:00,322,1276,16,144,-1679,3504,481,45611,0,169,4501,54345
2019-04-01 05:00:00,324,2010,16,145,-863,3562,821,45624,0,168,4414,56221
2019-04-01 06:00:00,323,2725,16,146,471,4029,1703,46149,0,167,4291,60020
2019-04-01 07:00:00,322,3514,16,146,1809,4672,2663,46589,263,169,4169,64332
2019-04-01 08:00:00,322,3553,16,147,2314,4874,3090,46790,685,169,3789,65749
2019-04-01 09:00:00,322,3526,16,147,2216,4753,2957,46957,1759,169,2736,65558
2019-04-01 10:00:00,313,3536,15,147,1577,4748,2515,46905,2898,170,1793,64617
2019-04-01 11:00:00,321,3430,13,147,1318,4604,1986,46803,3799,168,1259,63848
2019-04-01 12:00:00,321,3345,16,147,891,4314,1376,46666,4498,166,1078,62818
2019-04-01 13:00:00,321,3102,16,147,116,4071,1175,46173,4905,162,1060,61248
2019-04-01 14:00:00,321,2822,15,148,-525,3994,1209,46108,4764,151,1072,60079
2019-04-01 15:00:00,325,2813,16,149,-562,4078,1054,46119,4358,143,1092,59585
2019-04-01 17:00:00,323,3421,15,149,-60,4174,1844,46260,2464,142,1091,59823
2019-04-01 18:00:00,321,3375,14,149,1121,4805,2688,45779,1315,142,1103,60812
2019-04-01 19:00:00,322,3358,15,209,1769,5199,2987,45751,439,143,1161,61353
2019-04-01 20:00:00,322,3329,17,149,1479,5025,2802,45388,207,142,1498,60358
2019-04-01 21:00:00,323,3391,16,148,1194,4831,2767,44637,0,142,2028,59477
2019-04-01 22:00:00,323,2996,16,148,153,4761,1643,44491,0,143,2416,57090
2019-04-01 23:00:00,322,2787,16,149,218,4705,1562,44632,0,143,2481,57015
2019-04-02 00:00:00,323,2113,15,149,-727,4027,1231,44706,0,142,2431,54410
2019-04-02 01:00:00,323,1417,15,148,-1784,3616,649,44535,0,142,2623,51684
2019-04-02 02:00:00,322,1310,15,148,-1847,3421,1196,44229,0,142,2886,51822
2019-04-02 03:00:00,322,1349,15,148,-1929,3349,486,44250,0,141,3088,51219
2019-04-02 04:00:00,322,1485,15,149,-1666,3292,692,44306,0,141,2958,51694
2019-04-02 05:00:00,323,1757,15,147,-1469,3580,1201,44291,0,142,2787,52774
2019-04-02 06:00:00,321,2847,15,147,-94,4395,1806,44847,0,148,2733,57165
2019-04-02 07:00:00,321,3410,15,147,1721,4949,2505,45073,237,155,2551,61084
2019-04-02 08:00:00,322,3402,15,147,1841,5158,2264,45190,527,154,2489,61509
2019-04-02 09:00:00,322,3421,14,147,1721,5258,2241,45257,1248,153,2373,62155
2019-04-02 10:00:00,322,3427,14,147,1128,4965,2175,45251,2090,153,2580,62252
2019-04-02 11:00:00,320,3338,14,148,656,4741,1774,45158,2857,153,3169,62328
2019-04-02 12:00:00,320,2823,11,147,489,4359,1304,45035,3351,154,4217,62210
2019-04-02 13:00:00,321,2441,11,148,0,4026,1282,44898,3491,154,5194,61966
2019-04-02 14:00:00,320,2154,10,148,-561,3713,1437,45050,3252,153,6287,61963
2019-04-02 15:00:00,319,1980,12,148,-933,3572,1305,44952,3001,154,7212,61722
2019-04-02 16:00:00,318,2026,13,186,-825,3688,1356,45006,2575,153,7425,61921
2019-04-02 17:00:00,320,2540,13,148,-284,3981,1914,45047,1960,155,7066,62860
2019-04-02 18:00:00,320,2660,13,148,658,4641,2405,45113,1086,155,6365,63564
2019-04-02 19:00:00,320,2660,13,148,854,5107,2958,45233,418,154,5075,62940
2019-04-02 20:00:00,321,2663,13,149,985,5295,3139,45213,209,155,4052,62194
2019-04-02 21:00:00,320,2690,13,149,701,4945,2872,45195,0,160,3206,60251
2019-04-02 22:00:00,320,2506,13,148,756,4866,2457,45207,0,169,2936,59378
2019-04-02 23:00:00,321,2457,12,148,1159,4789,2052,45205,0,170,2714,59027
2019-04-03 00:00:00,322,2175,12,147,236,4170,1424,44895,0,171,2684,56236
2019-04-03 01:00:00,322,1776,12,148,-462,3802,969,44806,0,171,2658,54202
2019-04-03 02:00:00,323,1843,12,147,-1215,3660,1296,44792,0,171,2703,53732
2019-04-03 03:00:00,323,2071,13,147,-1740,3518,1198,44676,0,171,2637,53014
2019-04-03 04:00:00,323,2760,14,147,-1517,3536,1223,44597,0,171,2663,53917
2019-04-03 05:00:00,323,3679,14,147,-1042,3840,1331,44899,0,171,2509,55871
2019-04-03 06:00:00,323,4988,14,148,-87,4503,1722,45308,0,172,2501,59592
2019-04-03 07:00:00,322,5574,15,148,1570,5195,2739,45373,225,172,2428,63761
2019-04-03 08:00:00,322,5784,15,148,2066,5312,3622,45543,453,171,2184,65620
2019-04-03 09:00:00,322,5805,15,148,2130,5449,3779,45518,979,170,2092,66407
2019-04-03 10:00:00,322,5775,11,148,1923,5268,3559,45243,1603,170,2207,66229
2019-04-03 11:00:00,322,5976,11,223,1904,5439,3505,44653,2103,170,2271,66577
2019-04-03 12:00:00,322,5903,15,278,1730,5225,2952,44584,2421,171,2298,65899
2019-04-03 13:00:00,321,5909,14,277,1362,5041,2280,44577,2620,171,2390,64962
2019-04-03 14:00:00,320,5862,14,277,1156,4820,1963,44542,2798,171,2435,64358
2019-04-03 15:00:00,320,5789,15,222,694,4614,1841,44504,2855,171,2609,63634
2019-04-03 16:00:00,323,5917,15,148,363,4700,2307,44561,2304,171,2655,63464
2019-04-03 17:00:00,322,5983,15,148,847,4865,2362,44597,1745,170,2436,63490
2019-04-03 18:00:00,323,5961,15,148,954,5305,2862,44520,1037,171,2080,63376
2019-04-03 19:00:00,322,5931,15,282,1204,5816,3140,44543,437,172,1791,63653
2019-04-03 20:00:00,322,5829,15,683,981,5850,2881,44621,215,172,1669,63238
2019-04-03 21:00:00,323,5803,15,393,793,5508,2659,44708,0,172,1680,62054
2019-04-03 22:00:00,323,5483,15,148,796,5419,2232,44736,0,168,1829,61149
2019-04-03 23:00:00,323,5554,15,148,867,5100,2347,44656,0,167,1967,61144
2019-04-04 00:00:00,325,5292,15,149,574,4660,1764,44584,0,169,1790,59322
2019-04-04 01:00:00,325,4760,14,148,-69,4371,1173,44435,0,170,1697,57024
2019-04-04 02:00:00,322,4465,15,147,116,4180,1170,44300,0,173,1680,56568
2019-04-04 03:00:00,322,4527,15,147,-11,4156,1292,43978,0,173,1651,56250
2019-04-04 04:00:00,325,4811,15,147,-198,4172,909,43976,0,171,1681,56009
2019-04-04 05:00:00,325,5216,15,148,-140,4320,1052,44316,0,172,1700,57124
2019-04-04 06:00:00,324,5521,15,149,811,4948,2025,44649,0,170,1680,60292
2019-04-04 07:00:00,324,5665,15,149,1935,5609,3407,44708,246,171,1877,64106
2019-04-04 08:00:00,323,5858,15,250,2303,5821,3784,44720,635,171,1993,65873
2019-04-04 09:00:00,325,5899,14,756,2035,5779,3437,44682,1672,171,1814,66584
2019-04-04 10:00:00,325,5847,14,458,1932,5677,3239,44630,2790,171,1795,66878
2019-04-04 11:00:00,323,5509,15,149,712,5507,2506,44519,3673,171,2270,65354
2019-04-04 12:00:00,319,5495,15,149,525,5223,2162,44398,3962,171,2868,65287
2019-04-04 13:00:00,319,5479,15,148,781,5125,2151,44405,4196,169,2957,65745
2019-04-04 14:00:00,320,5537,14,149,496,4948,1820,44426,4304,169,2883,65066
2019-04-04 15:00:00,321,5349,15,150,349,4742,1585,44460,4117,170,3054,64312
2019-04-04 16:00:00,316,5346,15,149,160,4680,1298,44362,3659,170,3210,63365
2019-04-04 17:00:00,321,5395,15,149,310,4956,1467,44378,2935,171,3225,63322
2019-04-04 18:00:00,322,5407,15,150,673,5263,1996,44464,1662,171,3006,63129
2019-04-04 19:00:00,326,5763,15,150,1654,5574,2372,44711,479,172,2693,63909
2019-04-04 20:00:00,324,5958,15,149,1542,5557,2327,44837,135,172,2668,63684
2019-04-04 21:00:00,330,6044,15,149,1049,5387,2276,44848,0,172,3159,63429
2019-04-04 22:00:00,334,5877,15,149,514,5421,2218,44798,0,172,3737,63235
2019-04-04 23:00:00,334,5870,15,149,205,5116,2011,44757,0,172,4214,62843
2019-04-05 00:00:00,334,5443,15,149,-96,4857,1088,44958,0,172,4347,61267
2019-04-05 01:00:00,334,5026,15,147,-647,4538,628,44830,0,172,4457,59500
2019-04-05 02:00:00,334,5025,15,146,-1078,4297,623,45167,0,171,4460,59160
2019-04-05 03:00:00,334,4759,15,146,-1471,4116,695,45244,0,172,4104,58114
2019-04-05 04:00:00,334,4795,15,146,-1339,3978,747,45258,0,172,3647,57753
2019-04-05 05:00:00,334,5614,15,146,-303,4007,701,45309,0,172,3374,59369
2019-04-05 06:00:00,336,5775,15,149,1207,4610,1889,45463,0,171,3257,62872
2019-04-05 07:00:00,335,5838,15,149,2196,5352,2867,45615,175,170,3187,65899
2019-04-05 08:00:00,333,5975,15,148,2267,5949,3054,45689,685,171,3046,67332
2019-04-05 09:00:00,338,6106,13,148,2059,6023,3098,45662,1749,171,2394,67761
2019-04-05 10:00:00,339,6069,12,148,1677,5839,3326,45639,2929,172,2109,68259
2019-04-05 11:00:00,338,5981,14,148,743,5575,2181,45537,3976,171,2447,67111
2019-04-05 12:00:00,338,5381,15,149,333,5514,1376,45635,4856,173,2884,66654
2019-04-05 13:00:00,336,4952,15,148,279,5356,1197,46029,4928,172,3048,66460
2019-04-05 14:00:00,328,4622,15,148,121,5020,897,46271,4533,172,2978,65105
2019-04-05 15:00:00,336,5001,15,148,404,4797,1007,45598,3803,172,2810,64091
2019-04-05 16:00:00,333,5677,15,148,372,4671,1094,45716,2951,170,2580,63727
2019-04-05 17:00:00,333,6052,16,148,628,4765,1450,46068,1994,169,2438,64061
2019-04-05 18:00:00,333,6024,16,149,1094,5193,2218,46191,1113,170,2268,64769
2019-04-05 19:00:00,334,6026,15,149,1692,5782,2583,46246,359,171,2184,65541
2019-04-05 20:00:00,334,6054,15,149,1354,5931,2556,46295,131,172,2410,65401
2019-04-05 21:00:00,339,5963,15,149,872,5653,2291,46586,0,172,2906,64946
2019-04-05 22:00:00,340,6028,15,149,420,5361,1919,46446,0,172,3302,64152
2019-04-05 23:00:00,340,6134,15,149,776,5307,1537,45310,0,171,3436,63175
2019-04-06 00:00:00,339,4528,15,149,540,4998,1275,44284,0,172,3450,59750
2019-04-06 01:00:00,339,2626,15,148,294,4500,670,44151,0,172,3445,56360
2019-04-06 02:00:00,342,2329,15,148,105,4237,928,44204,0,172,3283,55763
2019-04-06 03:00:00,342,2307,15,148,-492,4140,604,44455,0,172,3183,54874
2019-04-06 04:00:00,342,2331,15,147,-822,4034,597,44248,0,172,3059,54123
2019-04-06 05:00:00,342,2333,15,148,99,3973,626,44241,0,172,2973,54922
2019-04-06 06:00:00,340,2440,15,148,358,4271,901,44501,0,171,2827,55972
2019-04-06 07:00:00,338,2471,15,149,367,4853,1487,44513,154,172,3070,57589
2019-04-06 08:00:00,339,2547,16,149,559,5194,1945,44533,426,172,3186,59066
2019-04-06 09:00:00,337,2623,15,149,1375,5394,2750,43336,971,171,2623,59744
2019-04-06 10:00:00,340,2626,15,149,1738,5287,2751,43189,1470,171,2123,59859
2019-04-06 11:00:00,338,2553,16,149,897,5131,2357,42973,1921,172,2250,58757
2019-04-06 12:00:00,337,2596,16,149,789,5190,2147,43157,2184,173,2609,59347
2019-04-06 13:00:00,338,2558,16,149,-426,4851,2115,42885,2271,172,2906,57835
2019-04-06 14:00:00,337,2592,16,149,-1482,4726,1877,43136,2314,172,2909,56746
2019-04-06 15:00:00,338,2592,15,148,-1738,4548,1441,42932,2125,172,3104,55677
2019-04-06 16:00:00,338,2524,15,148,-1914,4388,1223,42332,1862,160,2981,54057
2019-04-06 17:00:00,337,2630,15,149,-1742,4376,1265,42796,1528,158,2944,54456
2019-04-06 18:00:00,337,2586,15,149,-531,4626,1763,42973,982,158,2808,55866
2019-04-06 19:00:00,339,2506,15,149,494,5077,2035,42911,396,159,2466,56547
2019-04-06 20:00:00,338,2565,15,149,1449,5289,1985,43133,138,161,2458,57680
2019-04-06 21:00:00,335,2591,15,148,977,4944,1663,43387,0,161,2643,56864
2019-04-06 22:00:00,337,2545,15,148,453,4863,1524,43359,0,162,2850,56256
2019-04-06 23:00:00,334,2603,15,149,317,5034,1602,42927,0,164,2816,55961
2019-04-07 00:00:00,333,1509,15,149,-275,4678,1159,42509,0,164,2515,52756
2019-04-07 01:00:00,334,1052,15,146,-536,4421,771,42344,0,164,2355,51066
2019-04-07 02:00:00,333,1065,15,144,-1052,4239,898,42698,0,163,2074,50577
2019-04-07 03:00:00,334,1087,15,145,-1395,4098,709,43136,0,163,1858,50150
2019-04-07 04:00:00,334,852,15,146,-1403,4016,572,43715,0,163,1668,50078
2019-04-07 05:00:00,332,820,15,145,-1151,3921,595,44477,0,163,1460,50777
2019-04-07 06:00:00,333,822,15,146,-1101,4063,693,44678,0,163,1285,51097
2019-04-07 07:00:00,333,821,15,146,-1095,4348,923,44732,159,162,1274,51818
2019-04-07 08:00:00,333,820,16,148,-1089,4616,1022,44983,582,161,1346,52938
2019-04-07 09:00:00,333,821,15,148,-1083,4653,1053,45247,1538,160,1228,54113
2019-04-07 10:00:00,332,820,15,148,-1164,4583,922,45742,2541,161,1058,55158
2019-04-07 11:00:00,333,817,15,148,-1346,4386,811,45465,3215,161,1148,55153
2019-04-07 12:00:00,332,817,15,148,-1448,4256,746,45697,3434,160,1266,55423
2019-04-07 13:00:00,333,817,15,148,-1666,4160,734,44637,3524,160,1357,54219
2019-04-07 14:00:00,335,794,15,147,-1858,4119,465,43563,3636,160,1533,52909
2019-04-07 15:00:00,334,779,15,145,-2025,3954,420,43605,3433,161,1674,52495
2019-04-07 16:00:00,332,819,15,145,-2079,3891,570,44697,3180,160,1831,53561
2019-04-07 17:00:00,333,809,15,146,-1193,3994,506,45920,2475,161,1897,55063
2019-04-07 18:00:00,333,876,15,148,-102,4393,1091,46161,1475,161,1807,56358
2019-04-07 19:00:00,330,913,15,148,692,4817,1664,46474,524,162,1642,57381
2019-04-07 20:00:00,332,916,15,148,910,5221,1880,46825,143,163,1566,58119
2019-04-07 21:00:00,332,910,15,148,754,4983,1583,46917,0,164,1589,57395
2019-04-07 22:00:00,332,920,15,149,700,4899,1290,46768,0,164,1543,56780
2019-04-07 23:00:00,333,1049,15,149,432,4833,1662,46618,0,164,1410,56665
2019-04-08 00:00:00,333,1132,15,149,-633,4427,1319,46718,0,165,1268,54893
2019-04-08 01:00:00,333,1049,15,149,-1440,4108,776,46536,0,165,1259,52950
2019-04-08 02:00:00,332,1100,15,149,-1669,4107,616,46904,0,165,1203,52922
2019-04-08 03:00:00,331,1375,15,148,-1813,3939,572,47093,0,166,1085,52911
2019-04-08 04:00:00,333,1731,15,146,-827,3861,523,46902,0,166,1061,53911
2019-04-08 05:00:00,334,3069,15,146,-22,3929,951,47295,0,166,1066,56949
2019-04-08 06:00:00,331,4685,15,148,1308,4496,2004,47249,0,166,1072,61474
2019-04-08 07:00:00,332,5030,15,149,2099,5080,2863,47669,180,166,1106,64689
2019-04-08 08:00:00,333,5217,14,149,2054,5522,2867,47706,720,165,1077,65824
2019-04-08 09:00:00,333,5211,14,149,1085,5587,2718,47615,1779,162,913,65566
2019-04-08 10:00:00,332,5164,15,149,642,5261,2232,47493,2945,161,767,65161
2019-04-08 11:00:00,332,5076,15,150,438,5076,1925,47395,3781,161,807,65156
2019-04-08 12:00:00,332,5012,15,151,575,4939,1637,47264,4248,160,841,65174
2019-04-08 13:00:00,332,5127,15,150,535,4751,1130,47381,4104,159,772,64456
2019-04-08 14:00:00,325,5123,15,150,233,4543,901,47317,3863,161,772,63403
2019-04-08 15:00:00,325,5090,15,150,31,4400,604,47216,3424,161,826,62242
2019-04-08 16:00:00,332,5002,15,150,560,4379,436,47162,2977,162,825,62000
2019-04-08 17:00:00,333,5033,14,150,458,4642,1061,47251,2272,162,841,62217
2019-04-08 18:00:00,333,5056,15,151,203,5010,1691,47206,1313,162,790,61930
2019-04-08 19:00:00,333,5121,15,151,678,5387,2150,47413,473,162,801,62684
2019-04-08 20:00:00,338,5017,15,150,575,5316,1973,47468,140,162,777,61931
2019-04-08 21:00:00,333,5132,15,150,611,5080,1656,47430,0,162,863,61432
2019-04-08 22:00:00,334,4760,15,149,724,4851,1540,47251,0,162,866,60652
2019-04-08 23:00:00,337,4612,16,150,985,4735,1599,47170,0,162,919,60685
2019-04-09 00:00:00,338,3786,16,150,154,4345,1098,47517,0,163,890,58457
2019-04-09 01:00:00,333,3140,15,150,-1120,3835,591,47592,0,163,824,55523
2019-04-09 02:00:00,330,2639,15,150,-1407,3814,662,47881,0,164,717,54965
2019-04-09 03:00:00,337,2442,15,149,-1552,3777,577,47853,0,164,672,54434
2019-04-09 04:00:00,337,2551,15,149,-1551,3767,609,47931,0,163,665,54636
2019-04-09 05:00:00,338,3479,15,148,-1492,3951,954,48120,0,164,643,56320
2019-04-09 06:00:00,339,4586,16,149,-361,4422,1912,48577,0,163,672,60475
2019-04-09 07:00:00,339,4665,16,148,995,5212,2535,48781,182,163,712,63748
2019-04-09 08:00:00,340,4589,16,149,1274,5443,2812,48978,731,163,682,65177
2019-04-09 09:00:00,337,4452,15,149,1043,5401,2318,48911,1921,164,655,65366
2019-04-09 10:00:00,341,4414,15,149,529,5162,1917,48700,3178,163,633,65201
2019-04-09 11:00:00,340,4499,15,149,382,4979,1765,48204,4201,162,629,65325
2019-04-09 12:00:00,339,4424,15,149,411,4664,1554,47874,4835,162,621,65048
2019-04-09 13:00:00,330,4082,16,149,211,4474,1223,47658,4875,162,636,63816
2019-04-09 14:00:00,317,3924,15,149,60,4132,854,47679,4822,161,677,62790
2019-04-09 15:00:00,322,3736,15,149,80,4011,666,47540,4349,162,781,61811
2019-04-09 16:00:00,332,3717,16,150,45,4126,697,47593,3651,161,941,61429
2019-04-09 17:00:00,333,3901,16,150,187,4436,911,47576,2577,161,1161,61409
2019-04-09 18:00:00,335,3850,16,150,526,4821,1554,47535,1440,162,1279,61668
2019-04-09 19:00:00,335,3919,16,151,966,5257,2017,47899,532,162,1289,62543
2019-04-09 20:00:00,334,3931,16,150,857,5262,1863,47824,145,162,1305,61849
2019-04-09 21:00:00,335,4010,16,150,633,5001,1592,47690,0,162,1417,61006
2019-04-09 22:00:00,334,3320,16,151,327,4712,1264,47543,0,162,1429,59258
2019-04-09 23:00:00,333,2925,16,150,220,4585,1209,47022,0,162,1457,58079
2019-04-10 00:00:00,334,2184,16,147,67,4145,1057,46512,0,162,1440,56064
2019-04-10 01:00:00,334,1539,16,147,-793,3797,736,46411,0,162,1520,53869
2019-04-10 02:00:00,334,1496,16,147,-993,3643,801,46433,0,162,1655,53694
2019-04-10 03:00:00,334,1494,64,147,-1203,3605,689,46052,0,163,1786,53131
2019-04-10 04:00:00,334,1581,144,147,-1390,3727,671,46209,0,163,1856,53442
2019-04-10 05:00:00,334,2313,190,147,-1212,3989,852,46570,0,162,1979,55324
2019-04-10 06:00:00,334,3813,289,147,-622,4613,1293,46663,0,162,2088,58780
2019-04-10 07:00:00,333,4230,441,147,584,5005,1832,46884,176,162,2292,62086
2019-04-10 08:00:00,334,4263,512,147,929,4996,2196,47088,695,162,2441,63763
2019-04-10 09:00:00,334,4346,594,147,898,4783,1876,47146,1877,163,2284,64448
2019-04-10 10:00:00,334,4402,602,147,1044,4738,1711,47070,3035,162,2223,65468
2019-04-10 11:00:00,333,4390,607,148,950,4555,1471,46950,3932,163,2400,65899
2019-04-10 12:00:00,334,4462,607,147,1066,4502,1397,46982,4235,163,2631,66526
2019-04-10 13:00:00,333,4280,607,147,1143,4173,1559,46940,4064,163,2832,66241
2019-04-10 14:00:00,333,3464,606,147,870,3866,1109,46958,3761,162,3085,64361
2019-04-10 15:00:00,326,3108,605,147,248,3928,835,46672,3595,162,3488,63114
2019-04-10 16:00:00,333,3079,608,147,18,3984,858,46559,3145,162,3944,62837
